epoch,lr-SGD,step,train_acc_epoch,train_acc_step,train_loss_epoch,train_loss_step,val_acc,val_loss
9,,32649,,43.489585876464844,,2.5819618701934814,,
,0.7418785818872586,32699,,,,,,
9,,32699,,45.833335876464844,,2.4793312549591064,,
,0.7426456543217735,32749,,,,,,
9,,32749,,40.88541793823242,,2.558337926864624,,
,0.7434080696041545,32799,,,,,,
9,,32799,,40.364585876464844,,2.695512056350708,,
,0.7441658160022523,32849,,,,,,
9,,32849,,38.28125,,2.8410704135894775,,
,0.7449188818557632,32899,,,,,,
9,,32899,,47.395835876464844,,2.4778075218200684,,
,0.7456672555764083,32949,,,,,,
9,,32949,,42.1875,,2.486732244491577,,
,0.746410925648112,32999,,,,,,
9,,32999,,44.79166793823242,,2.653669595718384,,
,0.7471498806271788,33049,,,,,,
9,,33049,,39.84375,,2.6498711109161377,,
,0.74788410914247,33099,,,,,,
9,,33099,,43.22916793823242,,2.6439208984375,,
,0.7486135998955782,33149,,,,,,
9,,33149,,41.927085876464844,,2.564570665359497,,
,0.7493383416610012,33199,,,,,,
9,,33199,,42.44791793823242,,2.614879846572876,,
,0.7500583232863152,33249,,,,,,
9,,33249,,41.40625,,2.4943063259124756,,
,0.7507735336923457,33299,,,,,,
9,,33299,,39.0625,,2.694463014602661,,
,0.7514839618733385,33349,,,,,,
9,,33349,,43.22916793823242,,2.505211591720581,,
9,,33369,,,,,33.07466125488281,3.251462459564209
9,,33369,42.136539459228516,,2.5705416202545166,,,
,0.7521895968971292,33399,,,,,,
10,,33399,,38.54166793823242,,2.5717267990112305,,
,0.7528904279053108,33449,,,,,,
10,,33449,,40.625,,2.568697690963745,,
,0.7535864441134011,33499,,,,,,
10,,33499,,41.66666793823242,,2.4737164974212646,,
,0.7542776348110092,33549,,,,,,
10,,33549,,43.22916793823242,,2.570596694946289,,
,0.754963989361999,33599,,,,,,
10,,33599,,47.395835876464844,,2.3887526988983154,,
,0.7556454972046546,33649,,,,,,
10,,33649,,44.53125,,2.6260876655578613,,
,0.756322147851841,33699,,,,,,
10,,33699,,41.927085876464844,,2.695500612258911,,
,0.7569939308911672,33749,,,,,,
10,,33749,,44.79166793823242,,2.405888795852661,,
,0.7576608359851449,33799,,,,,,
10,,33799,,43.489585876464844,,2.505859613418579,,
,0.7583228528713486,33849,,,,,,
10,,33849,,39.84375,,2.6945974826812744,,
,0.7589799713625736,33899,,,,,,
10,,33899,,42.708335876464844,,2.590082883834839,,
,0.7596321813469915,33949,,,,,,
10,,33949,,41.66666793823242,,2.5610735416412354,,
,0.7602794727883073,33999,,,,,,
10,,33999,,40.88541793823242,,2.586036205291748,,
,0.760921835725913,34049,,,,,,
10,,34049,,42.96875,,2.632568359375,,
,0.7615592602750412,34099,,,,,,
10,,34099,,41.40625,,2.4976861476898193,,
,0.7621917366269169,34149,,,,,,
10,,34149,,45.57291793823242,,2.4458577632904053,,
,0.7628192550489087,34199,,,,,,
10,,34199,,34.114585876464844,,2.671459197998047,,
,0.7634418058846786,34249,,,,,,
10,,34249,,42.708335876464844,,2.510324239730835,,
,0.7640593795543303,34299,,,,,,
10,,34299,,41.927085876464844,,2.4731709957122803,,
,0.764671966554557,34349,,,,,,
10,,34349,,45.57291793823242,,2.3941867351531982,,
,0.7652795574587874,34399,,,,,,
10,,34399,,43.489585876464844,,2.4877395629882812,,
,0.7658821429173307,34449,,,,,,
10,,34449,,44.79166793823242,,2.4714372158050537,,
,0.7664797136575204,34499,,,,,,
10,,34499,,40.364585876464844,,2.6699893474578857,,
,0.7670722604838577,34549,,,,,,
10,,34549,,40.625,,2.654633045196533,,
,0.7676597742781519,34599,,,,,,
10,,34599,,37.76041793823242,,2.7714316844940186,,
,0.7682422459996617,34649,,,,,,
10,,34649,,46.614585876464844,,2.3779971599578857,,
,0.7688196666852336,34699,,,,,,
10,,34699,,42.96875,,2.541163444519043,,
,0.7693920274494402,34749,,,,,,
10,,34749,,40.625,,2.687377691268921,,
,0.7699593194847172,34799,,,,,,
10,,34799,,39.32291793823242,,2.4160497188568115,,
,0.7705215340614979,34849,,,,,,
10,,34849,,44.53125,,2.627742052078247,,
,0.7710786625283487,34899,,,,,,
10,,34899,,41.145835876464844,,2.6553585529327393,,
,0.7716306963121017,34949,,,,,,
10,,34949,,40.364585876464844,,2.761357307434082,,
,0.7721776269179866,34999,,,,,,
10,,34999,,38.54166793823242,,2.6925175189971924,,
,0.7727194459297614,35049,,,,,,
10,,35049,,44.270835876464844,,2.4672470092773438,,
,0.7732561450098422,35099,,,,,,
10,,35099,,41.145835876464844,,2.7013957500457764,,
,0.7737877158994311,35149,,,,,,
10,,35149,,36.71875,,2.7401065826416016,,
,0.7743141504186437,35199,,,,,,
10,,35199,,36.458335876464844,,2.822699785232544,,
,0.7748354404666346,35249,,,,,,
10,,35249,,41.927085876464844,,2.592606782913208,,
,0.7753515780217222,35299,,,,,,
10,,35299,,41.927085876464844,,2.6479108333587646,,
,0.7758625551415121,35349,,,,,,
10,,35349,,39.583335876464844,,2.772148370742798,,
,0.7763683639630198,35399,,,,,,
10,,35399,,39.583335876464844,,2.6205334663391113,,
,0.7768689967027907,35449,,,,,,
10,,35449,,37.239585876464844,,2.826066255569458,,
,0.7773644456570209,35499,,,,,,
10,,35499,,41.40625,,2.5418875217437744,,
,0.7778547032016748,35549,,,,,,
10,,35549,,44.270835876464844,,2.378577709197998,,
,0.7783397617926036,35599,,,,,,
10,,35599,,46.614585876464844,,2.3566482067108154,,
,0.7788196139656599,35649,,,,,,
10,,35649,,41.66666793823242,,2.6569631099700928,,
,0.779294252336814,35699,,,,,,
10,,35699,,40.625,,2.567725419998169,,
,0.7797636696022666,35749,,,,,,
10,,35749,,46.875,,2.368854522705078,,
,0.7802278585385616,35799,,,,,,
10,,35799,,41.66666793823242,,2.532853364944458,,
,0.7806868120026969,35849,,,,,,
10,,35849,,45.3125,,2.5280535221099854,,
,0.7811405229322348,35899,,,,,,
10,,35899,,44.53125,,2.5065529346466064,,
,0.7815889843454104,35949,,,,,,
10,,35949,,43.75,,2.505270004272461,,
,0.7820321893412389,35999,,,,,,
10,,35999,,44.79166793823242,,2.3762896060943604,,
,0.7824701310996222,36049,,,,,,
10,,36049,,43.75,,2.519923448562622,,
,0.7829028028814533,36099,,,,,,
10,,36099,,39.84375,,2.693740129470825,,
,0.7833301980287206,36149,,,,,,
10,,36149,,43.75,,2.4693868160247803,,
,0.78375230996461,36199,,,,,,
10,,36199,,43.489585876464844,,2.6707584857940674,,
,0.784169132193606,36249,,,,,,
10,,36249,,39.0625,,2.5789241790771484,,
,0.7845806583015918,36299,,,,,,
10,,36299,,40.10416793823242,,2.751859426498413,,
,0.7849868819559487,36349,,,,,,
10,,36349,,41.40625,,2.6186487674713135,,
,0.7853877969056517,36399,,,,,,
10,,36399,,41.927085876464844,,2.6759519577026367,,
,0.785783396981368,36449,,,,,,
10,,36449,,36.97916793823242,,2.7264106273651123,,
,0.78617367609555,36499,,,,,,
10,,36499,,47.13541793823242,,2.421863317489624,,
,0.7865586282425301,36549,,,,,,
10,,36549,,42.708335876464844,,2.4377005100250244,,
,0.7869382474986129,36599,,,,,,
10,,36599,,45.3125,,2.400521755218506,,
,0.787312528022166,36649,,,,,,
10,,36649,,45.833335876464844,,2.2900726795196533,,
,0.7876814640537102,36699,,,,,,
10,,36699,,39.583335876464844,,2.662367582321167,,
10,,36706,42.2650146484375,,2.5629591941833496,,,
,0.7880450499160082,36749,,,,,,
11,,36749,,41.40625,,2.590860366821289,,
,0.7884032800141517,36799,,,,,,
11,,36799,,41.145835876464844,,2.5805232524871826,,
,0.7887561488356476,36849,,,,,,
11,,36849,,42.44791793823242,,2.4558937549591064,,
,0.7891036509505029,36899,,,,,,
11,,36899,,44.01041793823242,,2.4821581840515137,,
,0.7894457810113085,36949,,,,,,
11,,36949,,40.625,,2.6888206005096436,,
,0.7897825337533204,36999,,,,,,
11,,36999,,35.9375,,2.758373975753784,,
,0.7901139039945423,37049,,,,,,
11,,37049,,43.489585876464844,,2.569288969039917,,
,0.7904398866358041,37099,,,,,,
11,,37099,,44.53125,,2.399951219558716,,
,0.7907604766608411,37149,,,,,,
11,,37149,,37.5,,2.808690309524536,,
,0.7910756691363708,37199,,,,,,
11,,37199,,39.84375,,2.6022799015045166,,
,0.7913854592121689,37249,,,,,,
11,,37249,,44.79166793823242,,2.403454542160034,,
,0.7916898421211437,37299,,,,,,
11,,37299,,42.96875,,2.579493761062622,,
,0.7919888131794102,37349,,,,,,
11,,37349,,42.44791793823242,,2.5166079998016357,,
,0.7922823677863612,37399,,,,,,
11,,37399,,42.1875,,2.6485376358032227,,
,0.7925705014247391,37449,,,,,,
11,,37449,,38.28125,,2.656877040863037,,
,0.7928532096607045,37499,,,,,,
11,,37499,,42.96875,,2.472116708755493,,
,0.793130488143905,37549,,,,,,
11,,37549,,36.71875,,2.6945321559906006,,
,0.7934023326075419,37599,,,,,,
11,,37599,,44.01041793823242,,2.4861371517181396,,
,0.7936687388684358,37649,,,,,,
11,,37649,,41.40625,,2.5124309062957764,,
,0.7939297028270915,37699,,,,,,
11,,37699,,44.01041793823242,,2.5052130222320557,,
,0.7941852204677602,37749,,,,,,
11,,37749,,44.270835876464844,,2.443007469177246,,
,0.7944352878585021,37799,,,,,,
11,,37799,,39.583335876464844,,2.7492902278900146,,
,0.7946799011512464,37849,,,,,,
11,,37849,,44.79166793823242,,2.4221324920654297,,
,0.7949190565818508,37899,,,,,,
11,,37899,,40.10416793823242,,2.753690719604492,,
,0.7951527504701594,37949,,,,,,
11,,37949,,43.489585876464844,,2.6235735416412354,,
,0.795380979220059,37999,,,,,,
11,,37999,,40.10416793823242,,2.5498299598693848,,
,0.7956037393195349,38049,,,,,,
11,,38049,,41.145835876464844,,2.5650815963745117,,
,0.7958210273407246,38099,,,,,,
11,,38099,,40.88541793823242,,2.6215319633483887,,
,0.7960328399399706,38149,,,,,,
11,,38149,,40.88541793823242,,2.569089651107788,,
,0.7962391738578725,38199,,,,,,
11,,38199,,42.708335876464844,,2.37682843208313,,
,0.7964400259193357,38249,,,,,,
11,,38249,,39.0625,,2.7558391094207764,,
,0.7966353930336217,38299,,,,,,
11,,38299,,39.583335876464844,,2.80617618560791,,
,0.7968252721943953,38349,,,,,,
11,,38349,,42.96875,,2.5516889095306396,,
,0.79700966047977,38399,,,,,,
11,,38399,,41.66666793823242,,2.6167142391204834,,
,0.7971885550523541,38449,,,,,,
11,,38449,,45.833335876464844,,2.4466400146484375,,
,0.7973619531592939,38499,,,,,,
11,,38499,,39.84375,,2.678460121154785,,
,0.797529852132316,38549,,,,,,
11,,38549,,42.96875,,2.4170620441436768,,
,0.7976922493877682,38599,,,,,,
11,,38599,,43.489585876464844,,2.5868148803710938,,
,0.7978491424266596,38649,,,,,,
11,,38649,,46.35416793823242,,2.495776414871216,,
,0.7980005288346992,38699,,,,,,
11,,38699,,39.32291793823242,,2.6363208293914795,,
,0.7981464062823324,38749,,,,,,
11,,38749,,41.66666793823242,,2.506443738937378,,
,0.7982867725247773,38799,,,,,,
11,,38799,,43.22916793823242,,2.4119577407836914,,
,0.7984216254020593,38849,,,,,,
11,,38849,,40.625,,2.6145975589752197,,
,0.7985509628390441,38899,,,,,,
11,,38899,,44.01041793823242,,2.5084123611450195,,
,0.79867478284547,38949,,,,,,
11,,38949,,44.270835876464844,,2.557185173034668,,
,0.7987930835159779,38999,,,,,,
11,,38999,,41.927085876464844,,2.6040995121002197,,
,0.798905863030141,39049,,,,,,
11,,39049,,45.052085876464844,,2.5076286792755127,,
,0.799013119652493,39099,,,,,,
11,,39099,,37.76041793823242,,2.818527936935425,,
,0.7991148517325547,39149,,,,,,
11,,39149,,41.40625,,2.493041753768921,,
,0.799211057704859,39199,,,,,,
11,,39199,,41.40625,,2.5950255393981934,,
,0.7993017360889754,39249,,,,,,
11,,39249,,41.66666793823242,,2.6719396114349365,,
,0.7993868854895326,39299,,,,,,
11,,39299,,39.32291793823242,,2.742072343826294,,
,0.7994665045962405,39349,,,,,,
11,,39349,,44.79166793823242,,2.4056785106658936,,
,0.7995405921839093,39399,,,,,,
11,,39399,,41.66666793823242,,2.564462900161743,,
,0.7996091471124692,39449,,,,,,
11,,39449,,38.802085876464844,,2.769094228744507,,
,0.7996721683269877,39499,,,,,,
11,,39499,,47.91666793823242,,2.4167933464050293,,
,0.799729654857686,39549,,,,,,
11,,39549,,42.96875,,2.611462116241455,,
,0.7997816058199535,39599,,,,,,
11,,39599,,38.28125,,2.6998016834259033,,
,0.7998280204143619,39649,,,,,,
11,,39649,,40.10416793823242,,2.67626690864563,,
,0.7998688979266769,39699,,,,,,
11,,39699,,43.22916793823242,,2.443249225616455,,
,0.7999042377278701,39749,,,,,,
11,,39749,,40.10416793823242,,2.651698350906372,,
,0.7999340392741279,39799,,,,,,
11,,39799,,40.10416793823242,,2.6707887649536133,,
,0.7999583021068598,39849,,,,,,
11,,39849,,36.19791793823242,,2.639453172683716,,
,0.7999770258527064,39899,,,,,,
11,,39899,,49.21875,,2.248964548110962,,
,0.7999902102235439,39949,,,,,,
11,,39949,,42.44791793823242,,2.5824577808380127,,
,0.7999978550164895,39999,,,,,,
11,,39999,,46.875,,2.386470317840576,,
11,,40043,42.337135314941406,,2.5625219345092773,,,
,0.7999999601139042,40049,,,,,,
12,,40049,,46.35416793823242,,2.517115354537964,,
,0.7999965254833943,40099,,,,,,
12,,40099,,46.614585876464844,,2.245725393295288,,
,0.7999875511778125,40149,,,,,,
12,,40149,,41.66666793823242,,2.6165273189544678,,
,0.7999730373352567,40199,,,,,,
12,,40199,,42.96875,,2.4063942432403564,,
,0.7999529841790677,40249,,,,,,
12,,40249,,42.44791793823242,,2.5177760124206543,,
,0.7999273920178261,40299,,,,,,
12,,40299,,35.41666793823242,,2.858412504196167,,
,0.7998962612453477,40349,,,,,,
12,,40349,,43.75,,2.621306896209717,,
,0.799859592340677,40399,,,,,,
12,,40399,,41.66666793823242,,2.6099045276641846,,
,0.79981738586808,40449,,,,,,
12,,40449,,42.44791793823242,,2.571842670440674,,
,0.7997696424770357,40499,,,,,,
12,,40499,,43.22916793823242,,2.5538201332092285,,
,0.7997163629022258,40549,,,,,,
12,,40549,,43.489585876464844,,2.5995230674743652,,
,0.7996575479635234,40599,,,,,,
12,,40599,,44.79166793823242,,2.4031260013580322,,
,0.7995931985659809,40649,,,,,,
12,,40649,,35.41666793823242,,2.7581396102905273,,
,0.7995233156998155,40699,,,,,,
12,,40699,,36.71875,,2.81561541557312,,
,0.7994479004403939,40749,,,,,,
12,,40749,,44.53125,,2.57574200630188,,
,0.7993669539482167,40799,,,,,,
12,,40799,,40.364585876464844,,2.643764019012451,,
,0.7992804774688991,40849,,,,,,
12,,40849,,39.84375,,2.540297508239746,,
,0.799188472333153,40899,,,,,,
12,,40899,,46.09375,,2.4158899784088135,,
,0.7990909399567658,40949,,,,,,
12,,40949,,44.79166793823242,,2.5138070583343506,,
,0.7989878818405789,40999,,,,,,
12,,40999,,42.1875,,2.52182674407959,,
,0.7988792995704642,41049,,,,,,
12,,41049,,44.79166793823242,,2.3951141834259033,,
,0.7987651948173008,41099,,,,,,
12,,41099,,41.40625,,2.668264389038086,,
,0.7986455693369477,41149,,,,,,
12,,41149,,45.3125,,2.3383777141571045,,
,0.7985204249702179,41199,,,,,,
12,,41199,,43.489585876464844,,2.3860998153686523,,
,0.79838976364285,41249,,,,,,
12,,41249,,40.364585876464844,,2.5756537914276123,,
,0.7982535873654779,41299,,,,,,
12,,41299,,42.1875,,2.513331890106201,,
,0.7981118982336006,41349,,,,,,
12,,41349,,43.22916793823242,,2.495715856552124,,
,0.7979646984275497,41399,,,,,,
12,,41399,,45.3125,,2.462817430496216,,
,0.7978119902124554,41449,,,,,,
12,,41449,,39.84375,,2.508612632751465,,
,0.7976537759382126,41499,,,,,,
12,,41499,,45.57291793823242,,2.5451672077178955,,
,0.7974900580394436,41549,,,,,,
12,,41549,,41.927085876464844,,2.5499560832977295,,
,0.7973208390354617,41599,,,,,,
12,,41599,,39.32291793823242,,2.8153724670410156,,
,0.7971461215302317,41649,,,,,,
12,,41649,,42.44791793823242,,2.5503456592559814,,
,0.79696590821233,41699,,,,,,
12,,41699,,36.19791793823242,,2.685152769088745,,
,0.7967802018549037,41749,,,,,,
12,,41749,,42.1875,,2.409942865371704,,
,0.7965890053156269,41799,,,,,,
12,,41799,,42.44791793823242,,2.5740156173706055,,
,0.7963923215366582,41849,,,,,,
12,,41849,,37.239585876464844,,2.645284652709961,,
,0.7961901535445937,41899,,,,,,
12,,41899,,41.145835876464844,,2.586747646331787,,
,0.7959825044504218,41949,,,,,,
12,,41949,,44.53125,,2.480496644973755,,
,0.795769377449475,41999,,,,,,
12,,41999,,40.88541793823242,,2.669942855834961,,
,0.7955507758213799,42049,,,,,,
12,,42049,,40.364585876464844,,2.5415313243865967,,
,0.7953267029300083,42099,,,,,,
12,,42099,,40.10416793823242,,2.6908531188964844,,
,0.7950971622234236,42149,,,,,,
12,,42149,,41.40625,,2.517575979232788,,
,0.7948621572338296,42199,,,,,,
12,,42199,,40.364585876464844,,2.6538095474243164,,
,0.7946216915775144,42249,,,,,,
12,,42249,,43.22916793823242,,2.4716758728027344,,
,0.7943757689547962,42299,,,,,,
12,,42299,,42.1875,,2.5150458812713623,,
,0.7941243931499653,42349,,,,,,
12,,42349,,44.79166793823242,,2.4990580081939697,,
,0.7938675680312265,42399,,,,,,
12,,42399,,41.40625,,2.4844229221343994,,
,0.7936052975506395,42449,,,,,,
12,,42449,,44.79166793823242,,2.4870922565460205,,
,0.7933375857440577,42499,,,,,,
12,,42499,,42.96875,,2.6073544025421143,,
,0.7930644367310664,42549,,,,,,
12,,42549,,42.708335876464844,,2.4241485595703125,,
,0.7927858547149195,42599,,,,,,
12,,42599,,40.364585876464844,,2.623866319656372,,
,0.7925018439824747,42649,,,,,,
12,,42649,,44.79166793823242,,2.5849127769470215,,
,0.7922124089041274,42699,,,,,,
12,,42699,,42.96875,,2.5569441318511963,,
,0.7919175539337436,42749,,,,,,
12,,42749,,43.22916793823242,,2.4676668643951416,,
,0.7916172836085913,42799,,,,,,
12,,42799,,41.145835876464844,,2.6910321712493896,,
,0.7913116025492708,42849,,,,,,
12,,42849,,40.10416793823242,,2.560913324356079,,
,0.7910005154596436,42899,,,,,,
12,,42899,,42.1875,,2.5269315242767334,,
,0.7906840271267594,42949,,,,,,
12,,42949,,42.1875,,2.5632646083831787,,
,0.7903621424207837,42999,,,,,,
12,,42999,,43.22916793823242,,2.5194284915924072,,
,0.7900348662949216,43049,,,,,,
12,,43049,,41.145835876464844,,2.4799041748046875,,
,0.7897022037853423,43099,,,,,,
12,,43099,,44.01041793823242,,2.455904245376587,,
,0.7893641600111012,43149,,,,,,
12,,43149,,41.145835876464844,,2.554265260696411,,
,0.7890207401740617,43199,,,,,,
12,,43199,,40.88541793823242,,2.7157516479492188,,
,0.7886719495588144,43249,,,,,,
12,,43249,,45.833335876464844,,2.4217641353607178,,
,0.7883177935325962,43299,,,,,,
12,,43299,,40.10416793823242,,2.5787465572357178,,
,0.7879582775452082,43349,,,,,,
12,,43349,,41.927085876464844,,2.5779008865356445,,
12,,43380,42.549835205078125,,2.5487287044525146,,,
,0.7875934071289307,43399,,,,,,
13,,43399,,42.44791793823242,,2.6124608516693115,,
,0.7872231878984385,43449,,,,,,
13,,43449,,40.88541793823242,,2.622429132461548,,
,0.7868476255507155,43499,,,,,,
13,,43499,,43.489585876464844,,2.4716546535491943,,
,0.7864667258649656,43549,,,,,,
13,,43549,,39.0625,,2.8355722427368164,,
,0.7860804947025244,43599,,,,,,
13,,43599,,47.395835876464844,,2.314988374710083,,
,0.7856889380067692,43649,,,,,,
13,,43649,,40.10416793823242,,2.631932020187378,,
,0.7852920618030272,43699,,,,,,
13,,43699,,48.4375,,2.4253623485565186,,
,0.784889872198483,43749,,,,,,
13,,43749,,44.270835876464844,,2.3622617721557617,,
,0.7844823753820845,43799,,,,,,
13,,43799,,34.895835876464844,,2.848097801208496,,
,0.7840695776244475,43849,,,,,,
13,,43849,,42.44791793823242,,2.5744550228118896,,
,0.7836514852777595,43899,,,,,,
13,,43899,,38.28125,,2.827922821044922,,
,0.7832281047756822,43949,,,,,,
13,,43949,,37.5,,2.6422369480133057,,
,0.7827994426332516,43999,,,,,,
13,,43999,,41.145835876464844,,2.608315944671631,,
,0.7823655054467787,44049,,,,,,
13,,44049,,45.57291793823242,,2.43327260017395,,
,0.7819262998937472,44099,,,,,,
13,,44099,,41.145835876464844,,2.434030771255493,,
,0.7814818327327115,44149,,,,,,
13,,44149,,38.28125,,2.6882810592651367,,
,0.7810321108031923,44199,,,,,,
13,,44199,,43.75,,2.394904375076294,,
,0.7805771410255713,44249,,,,,,
13,,44249,,42.96875,,2.427464246749878,,
,0.7801169304009846,44299,,,,,,
13,,44299,,41.40625,,2.638347864151001,,
,0.7796514860112154,44349,,,,,,
13,,44349,,41.927085876464844,,2.4860551357269287,,
,0.7791808150185848,44399,,,,,,
13,,44399,,40.10416793823242,,2.6419365406036377,,
,0.7787049246658414,44449,,,,,,
13,,44449,,41.66666793823242,,2.6118550300598145,,
,0.7782238222760501,44499,,,,,,
13,,44499,,44.79166793823242,,2.4906256198883057,,
,0.7777375152524795,44549,,,,,,
13,,44549,,43.489585876464844,,2.5716474056243896,,
,0.7772460110784876,44599,,,,,,
13,,44599,,37.76041793823242,,2.705798387527466,,
,0.7767493173174066,44649,,,,,,
13,,44649,,44.01041793823242,,2.4776551723480225,,
,0.7762474416124275,44699,,,,,,
13,,44699,,46.35416793823242,,2.371039628982544,,
,0.775740391686481,44749,,,,,,
13,,44749,,39.32291793823242,,2.6777970790863037,,
,0.77522817534212,44799,,,,,,
13,,44799,,42.44791793823242,,2.4318158626556396,,
,0.7747108004613984,44849,,,,,,
13,,44849,,44.79166793823242,,2.517587900161743,,
,0.7741882750057507,44899,,,,,,
13,,44899,,46.875,,2.4527711868286133,,
,0.7736606070158693,44949,,,,,,
13,,44949,,40.88541793823242,,2.6397249698638916,,
,0.7731278046115799,44999,,,,,,
13,,44999,,45.052085876464844,,2.3620033264160156,,
,0.7725898759917182,45049,,,,,,
13,,45049,,43.489585876464844,,2.5767295360565186,,
,0.772046829434002,45099,,,,,,
13,,45099,,41.66666793823242,,2.6042685508728027,,
,0.7714986732949053,45149,,,,,,
13,,45149,,47.395835876464844,,2.3579227924346924,,
,0.7709454160095283,45199,,,,,,
13,,45199,,46.09375,,2.4784624576568604,,
,0.7703870660914688,45249,,,,,,
13,,45249,,41.66666793823242,,2.4857866764068604,,
,0.7698236321326909,45299,,,,,,
13,,45299,,44.01041793823242,,2.456265687942505,,
,0.7692551228033919,45349,,,,,,
13,,45349,,41.145835876464844,,2.67079758644104,,
,0.7686815468518703,45399,,,,,,
13,,45399,,45.052085876464844,,2.4509193897247314,,
,0.76810291310439,45449,,,,,,
13,,45449,,42.1875,,2.4191510677337646,,
,0.7675192304650454,45499,,,,,,
13,,45499,,42.44791793823242,,2.535108804702759,,
,0.7669305079156233,45549,,,,,,
13,,45549,,43.75,,2.5132124423980713,,
,0.7663367545154659,45599,,,,,,
13,,45599,,43.75,,2.5372650623321533,,
,0.7657379794013306,45649,,,,,,
13,,45649,,40.10416793823242,,2.5833537578582764,,
,0.7651341917872494,45699,,,,,,
13,,45699,,44.270835876464844,,2.475407123565674,,
,0.7645254009643876,45749,,,,,,
13,,45749,,39.32291793823242,,2.6490466594696045,,
,0.7639116163009005,45799,,,,,,
13,,45799,,43.22916793823242,,2.6075551509857178,,
,0.7632928472417893,45849,,,,,,
13,,45849,,40.364585876464844,,2.5585412979125977,,
,0.7626691033087556,45899,,,,,,
13,,45899,,44.270835876464844,,2.3533523082733154,,
,0.7620403941000551,45949,,,,,,
13,,45949,,47.13541793823242,,2.4802355766296387,,
,0.76140672929035,45999,,,,,,
13,,45999,,42.708335876464844,,2.5559911727905273,,
,0.7607681186305598,46049,,,,,,
13,,46049,,42.708335876464844,,2.562052011489868,,
,0.7601245719477115,46099,,,,,,
13,,46099,,39.84375,,2.705451250076294,,
,0.7594760991447882,46149,,,,,,
13,,46149,,44.79166793823242,,2.3117990493774414,,
,0.7588227102005766,46199,,,,,,
13,,46199,,45.3125,,2.6226449012756348,,
,0.758164415169514,46249,,,,,,
13,,46249,,41.66666793823242,,2.611809015274048,,
,0.7575012241815332,46299,,,,,,
13,,46299,,37.76041793823242,,2.6310110092163086,,
,0.7568331474419066,46349,,,,,,
13,,46349,,41.66666793823242,,2.5077056884765625,,
,0.7561601952310889,46399,,,,,,
13,,46399,,39.32291793823242,,2.736816167831421,,
,0.7554823779045595,46449,,,,,,
13,,46449,,43.22916793823242,,2.6042346954345703,,
,0.754799705892663,46499,,,,,,
13,,46499,,44.79166793823242,,2.6214535236358643,,
,0.7541121897004482,46549,,,,,,
13,,46549,,41.66666793823242,,2.585881233215332,,
,0.753419839907507,46599,,,,,,
13,,46599,,44.79166793823242,,2.5896217823028564,,
,0.7527226671678113,46649,,,,,,
13,,46649,,41.927085876464844,,2.464158535003662,,
,0.7520206822095494,46699,,,,,,
13,,46699,,39.84375,,2.6350197792053223,,
13,,46717,42.838008880615234,,2.5316996574401855,,,
,0.7513138958349604,46749,,,,,,
14,,46749,,41.66666793823242,,2.491360664367676,,
,0.7506023189201682,46799,,,,,,
14,,46799,,47.13541793823242,,2.237823247909546,,
,0.7498859624150144,46849,,,,,,
14,,46849,,43.489585876464844,,2.502480983734131,,
,0.7491648373428896,46899,,,,,,
14,,46899,,44.53125,,2.4998538494110107,,
,0.7484389548005634,46949,,,,,,
14,,46949,,43.489585876464844,,2.401970386505127,,
,0.7477083259580144,46999,,,,,,
14,,46999,,41.927085876464844,,2.5404348373413086,,
,0.7469729620582577,47049,,,,,,
14,,47049,,38.802085876464844,,2.6232426166534424,,
,0.7462328744171721,47099,,,,,,
14,,47099,,44.53125,,2.5586395263671875,,
,0.7454880744233261,47149,,,,,,
14,,47149,,41.66666793823242,,2.625109910964966,,
,0.7447385735378024,47199,,,,,,
14,,47199,,44.79166793823242,,2.461670160293579,,
,0.7439843832940216,47249,,,,,,
14,,47249,,44.79166793823242,,2.4523468017578125,,
,0.7432255152975649,47299,,,,,,
14,,47299,,45.052085876464844,,2.5157296657562256,,
,0.7424619812259953,47349,,,,,,
14,,47349,,45.57291793823242,,2.226762533187866,,
,0.7416937928286781,47399,,,,,,
14,,47399,,43.22916793823242,,2.572629928588867,,
,0.7409209619266001,47449,,,,,,
14,,47449,,39.32291793823242,,2.637281656265259,,
,0.740143500412187,47499,,,,,,
14,,47499,,43.22916793823242,,2.5144286155700684,,
,0.7393614202491219,47549,,,,,,
14,,47549,,42.708335876464844,,2.5039522647857666,,
,0.7385747334721593,47599,,,,,,
14,,47599,,45.052085876464844,,2.5082170963287354,,
,0.7377834521869417,47649,,,,,,
14,,47649,,46.614585876464844,,2.467193126678467,,
,0.7369875885698123,47699,,,,,,
14,,47699,,45.3125,,2.354386329650879,,
,0.7361871548676274,47749,,,,,,
14,,47749,,42.44791793823242,,2.553675651550293,,
,0.735382163397569,47799,,,,,,
14,,47799,,48.177085876464844,,2.3955414295196533,,
,0.7345726265469543,47849,,,,,,
14,,47849,,39.84375,,2.6494648456573486,,
,0.7337585567730456,47899,,,,,,
14,,47899,,42.708335876464844,,2.5038869380950928,,
,0.732939966602858,47949,,,,,,
14,,47949,,39.84375,,2.5483310222625732,,
,0.7321168686329679,47999,,,,,,
14,,47999,,42.44791793823242,,2.4588794708251953,,
,0.7312892755293174,48049,,,,,,
14,,48049,,42.1875,,2.493291139602661,,
,0.7304572000270211,48099,,,,,,
14,,48099,,44.53125,,2.4932668209075928,,
